player_name,player_id,season,season_type,team,poss,mp,raptor_box_offense,raptor_box_defense,raptor_box_total,raptor_onoff_offense,raptor_onoff_defense,raptor_onoff_total,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact
Jevon Carter,carteje01,2022,PO,MIL,270,126,-4.004031990884024,3.94889372052601,-.0551382703580137,7.281664774831303,9.123130088733397,16.4047948635647,-1.870740920332797,5.175683967078895,3.304943046746097,.400303942655497,0,.400303942655497,-4.054119223485657,3.985976782090255,-.0681424413954015,-.277716001421585
Jevon Carter,carteje01,2022,RS,MIL,770,353,1.738387249931238,-2.304453661048417,-.5660664111171787,1.37026791271488,-4.50699773357472,-3.13672982085984,1.744458193478647,-2.927418467431304,-1.182960273952658,.2804509699629733,.2804509699629733,0,1.036379975149935,-2.728676722479535,-1.6922967473296,-.6285329536556766
Jevon Carter,carteje01,2022,RS,BRK,1150,552,-3.215266592884377,-1.747578206975739,-4.962844799860116,-4.905886279873764,2.360165899247748,-2.545720380626016,-3.782998129638338,-.9754238864654202,-4.758422016103759,-.5635272069519424,-.5635272069519424,0,-2.434328749533938,-1.94916725473518,-4.383496004269118,-.3722467363577668
Wendell Carter Jr.,cartewe01,2022,RS,ORL,3873,1852,-.9006960248009475,.8352091497576899,-.0654868750432576,.711842821121182,3.423210690867036,4.135053511988218,-.5151764565869235,1.444535237599819,.9293587810128958,3.490333622856493,3.490333622856493,0,-1.387860312859676,1.311582078049936,-.0762782348097399,.3953075824991317
Alex Caruso,carusal01,2022,PO,CHI,236,113,.5247406492662482,6.086937224345764,6.611677873612012,-.1153077406146053,9.284173489427946,9.16886574881334,.5684084278166199,7.065323874453925,7.633732302270545,.6069832614433357,0,.6069832614433357,-1.617105122942454,8.231340368886666,6.614235245944213,-1.644881878899999
Alex Caruso,carusal01,2022,RS,CHI,2377,1147,.7414633243787373,4.073208784859734,4.814672109238471,-1.420857783018952,6.162328496493256,4.741470713474304,.3351798196959554,4.784583677161994,5.119763496857949,4.616547760977233,4.616547760977233,0,.6767164618038599,4.961853921619594,5.638570383423454,.2424816821117437
Willie Cauley-Stein,caulewi01,2022,RS,DAL,376,177,-5.013954406566729,-5.31461873650644,-10.32857314307317,-3.705304264794883,7.549080016732126,3.843775751937243,-5.049337894640758,-3.00235343346352,-8.051691328104278,-.4788435636237636,-.4788435636237636,0,-4.904148781388764,-2.399713234747056,-7.30386201613582,.0150822797904348
Willie Cauley-Stein,caulewi01,2022,RS,PHI,14,6,2.651689039577267,-15.10644394698503,-12.45475490740776,21.10662261567827,8.498138626334647,29.60476124201291,6.568158402736385,-11.22288512759599,-4.654726724859607,-.0058396899030342,-.0058396899030342,0,5.167471756520066,-5.377247839324301,-.2097760828042352,.1533372271295156
Ahmad Caver,caverah01,2022,RS,IND,3,1,1.315631113129299,6.713768880196441,8.02939999332574,26.09969101220398,9.502413330279142,35.60210434248312,6.583032240174398,7.729049432851617,14.31208167302601,.0085218608934939,.0085218608934939,0,7.34497587228701,.5908064519303616,7.935782324217371,-2.104731490083724
Justin Champagnie,champju01,2022,RS,TOR,581,281,.2699940735458793,-1.159829526467232,-.8898354529213522,4.11197967801696,1.189628505363782,5.301608183380742,1.054517082546365,-.7689789946167604,.2855380879296046,.4333399325127193,.4333399325127193,0,.4628288225023202,-.792314917262705,-.3294860947603848,-.4259441050434998
